,date,dif
978,20220111,0.022662360803026756
979,20220112,0.022783902308267767
980,20220113,0.02302310902228394
981,20220114,0.02341723227604094
982,20220117,0.018425759853274132
983,20220118,0.01814192395212248
984,20220119,0.01977588653346531
985,20220120,0.020616199509278364
986,20220121,0.020553339138513343
987,20220124,0.020626507602109136
988,20220125,0.020212827336853183
989,20220126,0.019560955482617323
990,20220127,0.02039434261817932
991,20220128,0.020337533848738674
992,20220131,0.020989576069503295
993,20220201,0.021399117126585092
994,20220202,0.02174283644105445
995,20220203,0.021371963761014617
996,20220204,0.021226405958657747
997,20220207,0.020008349579938894
998,20220208,0.01965721480091201
999,20220209,0.018976656237893
1000,20220210,0.019930464120492923
1001,20220214,0.02257086341166214
1002,20220215,0.023246168738918542
1003,20220216,0.023507944515914973
1004,20220217,0.02361061722956029
1005,20220218,0.024328558471764752
1006,20220221,0.02411443960009277
1007,20220222,0.024335827019779217
1008,20220224,0.024001416117908844
1009,20220225,0.025842750901302662
1010,20220228,0.026553518163998348
1011,20220301,0.027670191445056495
1012,20220302,0.028743576542127752
1013,20220303,0.028944582787942742
1014,20220304,0.02957658010723568
1015,20220307,0.03176912216303128
1016,20220308,0.031016872838674655
1017,20220309,0.02974503614236413
1018,20220310,0.032303245398273304
1019,20220311,0.032371431101794565
1020,20220314,0.032108126209906517
1021,20220315,0.032251695570938536
1022,20220316,0.03228408638114061
1023,20220317,0.03744541587532836
1024,20220318,0.03796170554093693
1025,20220322,0.03864986639303467
1026,20220323,0.04024138647232495
1027,20220324,0.04052657040451291
1028,20220325,0.041004360955796154
1029,20220328,0.04120426821297205
1030,20220329,0.042589074225185486
1031,20220330,0.04279275093951962
1032,20220331,0.04211917503988402
1033,20220401,0.03996293890335192
1034,20220404,0.03946195743655352
1035,20220405,0.03861861278416776
1036,20220406,0.038791166574503856
1037,20220407,0.03888370568533876
1038,20220408,0.03901171782448244
1039,20220411,0.038445918095409065
1040,20220412,0.037697081791483816
1041,20220413,0.03588642857982231
1042,20220414,0.03483734286012225
1043,20220415,0.03342426862150153
1044,20220418,0.03241774748782982
1045,20220419,0.031764613804094115
1046,20220420,0.03325316430343124
1047,20220421,0.03142206673432072
1048,20220422,0.029629333569359782
1049,20220425,0.030823133490924248
1050,20220426,0.028888061801196577
1051,20220427,0.029278404848507612
1052,20220428,0.029726162770896132
1053,20220502,0.030574943427350877
1054,20220506,0.030383165664583635
1055,20220509,0.02613377463938113
1056,20220510,0.029568663207206743
1057,20220511,0.02864698972061462
1058,20220512,0.02686553964303664
1059,20220513,0.027969622669656222
1060,20220516,0.029599815912979485
1061,20220517,0.02910775990248255
1062,20220518,0.02843960013374925
1063,20220519,0.03127826511425003
1064,20220520,0.03164638479631801
1065,20220523,0.03117814275111628
1066,20220524,0.031361529734677776
1067,20220525,0.0320799991841033
1068,20220526,0.032211466173708986
1069,20220527,0.031542552048811054
1070,20220530,0.03276638031148312
1071,20220531,0.03369502708526793
1072,20220601,0.03385770120737537
1073,20220602,0.033743671865490876
1074,20220603,0.033797219655635494
1075,20220606,0.03384228036714928
1076,20220607,0.03431804021101963
1077,20220608,0.03457711635405249
1078,20220609,0.03326515987131471
1079,20220610,0.03494312568355244
1080,20220613,0.03645834221071182
1081,20220614,0.043210093922812075
1082,20220615,0.04241848281787561
1083,20220616,0.04191021240596557
1084,20220617,0.0444732930342282
1085,20220620,0.044228542158691646
1086,20220621,0.04345176286936069
1087,20220622,0.043936041168176954
1088,20220623,0.040030859267789154
1089,20220624,0.0398991429033707
1090,20220627,0.040630976273110755
1091,20220628,0.03988963213985275
1092,20220629,0.03768962643058312
1093,20220630,0.03814824571771016
1094,20220701,0.03803185382910423
1095,20220704,0.03526171103131202
1096,20220705,0.03485857688422668
1097,20220706,0.03535956071663217
